text,cleaning,case_folding,tokenizing,normalisasi,label
"Tinggal nungguin ni yang devisi PUBG nya,",Tinggal nungguin ni yang devisi PUBG nya,tinggal nungguin ni yang devisi pubg nya,"['tinggal', 'nungguin', 'ni', 'yang', 'devisi', 'pubg', 'nya']","['tinggal', 'nungguin', 'ni', 'yang', 'devisi', 'pubg', 'nya']",Non-Toxic
congrats btr🎉🎉,congrats btr,congrats btr,"['congrats', 'btr']","['congrats', 'btr']",Non-Toxic
Panas nih ye ? Nnael aja gak personal ama onic dia aja cuman gimmick atau tim sebelah yg panas soalnya puasa mulu😂,Panas nih ye Nnael aja gak personal ama onic dia aja cuman gimmick atau tim sebelah yg panas soalnya puasa mulu,panas nih ye nnael aja gak personal ama onic dia aja cuman gimmick atau tim sebelah yg panas soalnya puasa mulu,"['panas', 'nih', 'ye', 'nnael', 'aja', 'gak', 'personal', 'ama', 'onic', 'dia', 'aja', 'cuman', 'gimmick', 'atau', 'tim', 'sebelah', 'yg', 'panas', 'soalnya', 'puasa', 'mulu']","['panas', 'nih', 'ye', 'nnael', 'saja', 'tidak', 'personal', 'ama', 'onic', 'dia', 'saja', 'cuman', 'gimmick', 'atau', 'tim', 'sebelah', 'yang', 'panas', 'soalnya', 'puasa', 'mulu']",Non-Toxic
mereka lupa ada king emann wkwkw😊,mereka lupa ada king emann wkwkw,mereka lupa ada king emann wkwkw,"['mereka', 'lupa', 'ada', 'king', 'emann', 'wkwkw']","['mereka', 'lupa', 'ada', 'king', 'emann', 'wkwkw']",Non-Toxic
congratss my btr!❤❤,congratss my btr,congratss my btr,"['congratss', 'my', 'btr']","['congratss', 'my', 'btr']",Non-Toxic
Akhirnya emann punya piala kesian dia gak punya punya piala dari dulu seharusnya udah banyak 😊,Akhirnya emann punya piala kesian dia gak punya punya piala dari dulu seharusnya udah banyak,akhirnya emann punya piala kesian dia gak punya punya piala dari dulu seharusnya udah banyak,"['akhirnya', 'emann', 'punya', 'piala', 'kesian', 'dia', 'gak', 'punya', 'punya', 'piala', 'dari', 'dulu', 'seharusnya', 'udah', 'banyak']","['akhirnya', 'emann', 'punya', 'piala', 'kesian', 'dia', 'tidak', 'punya', 'punya', 'piala', 'dari', 'dulu', 'seharusnya', 'udah', 'banyak']",Non-Toxic
wr robby 100% sampe menang,wr robby sampe menang,wr robby sampe menang,"['wr', 'robby', 'sampe', 'menang']","['wr', 'robby', 'sampe', 'menang']",Non-Toxic
Akhirnya ada juara lain.,Akhirnya ada juara lain,akhirnya ada juara lain,"['akhirnya', 'ada', 'juara', 'lain']","['akhirnya', 'ada', 'juara', 'lain']",Non-Toxic
btr layak juara🎉,btr layak juara,btr layak juara,"['btr', 'layak', 'juara']","['btr', 'layak', 'juara']",Non-Toxic
Ada pelajaran sejarah kah hari ini ???,Ada pelajaran sejarah kah hari ini,ada pelajaran sejarah kah hari ini,"['ada', 'pelajaran', 'sejarah', 'kah', 'hari', 'ini']","['ada', 'pelajaran', 'sejarah', 'kah', 'hari', 'ini']",Non-Toxic
mau cari hewan yg ktnya kutukan play off BTR pulang dluan,mau cari hewan yg ktnya kutukan play off BTR pulang dluan,mau cari hewan yg ktnya kutukan play off btr pulang dluan,"['mau', 'cari', 'hewan', 'yg', 'ktnya', 'kutukan', 'play', 'off', 'btr', 'pulang', 'dluan']","['mau', 'cari', 'hewan', 'yang', 'ktnya', 'kutukan', 'play', 'off', 'btr', 'pulang', 'dluan']",Non-Toxic
"Efek gak ada adi?
Adi tolongin di☝",Efek gak ada adi Adi tolongin di,efek gak ada adi adi tolongin di,"['efek', 'gak', 'ada', 'adi', 'adi', 'tolongin', 'di']","['efek', 'tidak', 'ada', 'adi', 'adi', 'tolongin', 'di']",Non-Toxic
"kemaren ae mode prime, sekarang bigetron, season depan saatnya geekfam. 
Biar trio merah",kemaren ae mode prime sekarang bigetron season depan saatnya geekfam Biar trio merah,kemaren ae mode prime sekarang bigetron season depan saatnya geekfam biar trio merah,"['kemaren', 'ae', 'mode', 'prime', 'sekarang', 'bigetron', 'season', 'depan', 'saatnya', 'geekfam', 'biar', 'trio', 'merah']","['kemaren', 'ae', 'mode', 'prime', 'sekarang', 'bigetron', 'season', 'depan', 'saatnya', 'geekfam', 'biar', 'trio', 'merah']",Non-Toxic
Btr menyelamatkan dunia dari kebisingan,Btr menyelamatkan dunia dari kebisingan,btr menyelamatkan dunia dari kebisingan,"['btr', 'menyelamatkan', 'dunia', 'dari', 'kebisingan']","['btr', 'menyelamatkan', 'dunia', 'dari', 'kebisingan']",Non-Toxic
Akhirnya mpl id sdh bukan liga tani lagi😌,Akhirnya mpl id sdh bukan liga tani lagi,akhirnya mpl id sdh bukan liga tani lagi,"['akhirnya', 'mpl', 'id', 'sdh', 'bukan', 'liga', 'tani', 'lagi']","['akhirnya', 'mpl', 'id', 'sudah', 'bukan', 'liga', 'tani', 'lagi']",Non-Toxic
"Sedih onic ga juara , BANGGA KARNA ADA JUARA BARU. JADI LEBIH BANYAK WARNA... mantapppp dulu di jadiin kelinci percobaan sama #9",Sedih onic ga juara BANGGA KARNA ADA JUARA BARU JADI LEBIH BANYAK WARNA mantapppp dulu di jadiin kelinci percobaan sama,sedih onic ga juara bangga karna ada juara baru jadi lebih banyak warna mantapppp dulu di jadiin kelinci percobaan sama,"['sedih', 'onic', 'ga', 'juara', 'bangga', 'karna', 'ada', 'juara', 'baru', 'jadi', 'lebih', 'banyak', 'warna', 'mantapppp', 'dulu', 'di', 'jadiin', 'kelinci', 'percobaan', 'sama']","['sedih', 'onic', 'tidak', 'juara', 'bangga', 'karna', 'ada', 'juara', 'baru', 'jadi', 'lebih', 'banyak', 'warna', 'mantapppp', 'dulu', 'di', 'jadiin', 'kelinci', 'percobaan', 'sama']",Non-Toxic
Onic kalah di sesaon 17 tapi menang di msc,Onic kalah di sesaon tapi menang di msc,onic kalah di sesaon tapi menang di msc,"['onic', 'kalah', 'di', 'sesaon', 'tapi', 'menang', 'di', 'msc']","['onic', 'kalah', 'di', 'sesaon', 'tapi', 'menang', 'di', 'msc']",Non-Toxic
Skor brp,Skor brp,skor brp,"['skor', 'brp']","['skor', 'brp']",Non-Toxic
Hertod baru masuk langsung juara loh yak😹,Hertod baru masuk langsung juara loh yak,hertod baru masuk langsung juara loh yak,"['hertod', 'baru', 'masuk', 'langsung', 'juara', 'loh', 'yak']","['hertod', 'baru', 'masuk', 'langsung', 'juara', 'loh', 'yak']",Non-Toxic
Sang jimat btr roby❤,Sang jimat btr roby,sang jimat btr roby,"['sang', 'jimat', 'btr', 'roby']","['sang', 'jimat', 'btr', 'roby']",Non-Toxic
Makasih BTR 🎉🎉🎉,Makasih BTR,makasih btr,"['makasih', 'btr']","['terima kasih', 'btr']",Non-Toxic
Selamat BTR memecah kutukan play off dan liga tani onic walaupun ter seok² sebelum play off akhirnya berhasil juara,Selamat BTR memecah kutukan play off dan liga tani onic walaupun ter seok sebelum play off akhirnya berhasil juara,selamat btr memecah kutukan play off dan liga tani onic walaupun ter seok sebelum play off akhirnya berhasil juara,"['selamat', 'btr', 'memecah', 'kutukan', 'play', 'off', 'dan', 'liga', 'tani', 'onic', 'walaupun', 'ter', 'seok', 'sebelum', 'play', 'off', 'akhirnya', 'berhasil', 'juara']","['selamat', 'btr', 'memecah', 'kutukan', 'play', 'off', 'dan', 'liga', 'tani', 'onic', 'walaupun', 'ter', 'seok', 'sebelum', 'play', 'off', 'akhirnya', 'berhasil', 'juara']",Non-Toxic
Akhirnya eman angkat piala mpl id,Akhirnya eman angkat piala mpl id,akhirnya eman angkat piala mpl id,"['akhirnya', 'eman', 'angkat', 'piala', 'mpl', 'id']","['akhirnya', 'eman', 'angkat', 'piala', 'mpl', 'id']",Non-Toxic
"Gw sonic tp kek ga sedih bgt liat onic kalah😂
Kek ya udh gitu congrats buat BTR siapa sangka bisa ayam²in onic🙈",Gw sonic tp kek ga sedih bgt liat onic kalah Kek ya udh gitu congrats buat BTR siapa sangka bisa ayamin onic,gw sonic tp kek ga sedih bgt liat onic kalah kek ya udh gitu congrats buat btr siapa sangka bisa ayamin onic,"['gw', 'sonic', 'tp', 'kek', 'ga', 'sedih', 'bgt', 'liat', 'onic', 'kalah', 'kek', 'ya', 'udh', 'gitu', 'congrats', 'buat', 'btr', 'siapa', 'sangka', 'bisa', 'ayamin', 'onic']","['gue', 'sonic', 'tapi', 'kek', 'tidak', 'sedih', 'banget', 'liat', 'onic', 'kalah', 'kek', 'ya', 'sudah', 'gitu', 'congrats', 'buat', 'btr', 'siapa', 'sangka', 'bisa', 'ayamin', 'onic']",Non-Toxic
Kebisingan? Oknum kali yg panas dan iri itu sonic aja malah anteng pas ada juara baru 😹,Kebisingan Oknum kali yg panas dan iri itu sonic aja malah anteng pas ada juara baru,kebisingan oknum kali yg panas dan iri itu sonic aja malah anteng pas ada juara baru,"['kebisingan', 'oknum', 'kali', 'yg', 'panas', 'dan', 'iri', 'itu', 'sonic', 'aja', 'malah', 'anteng', 'pas', 'ada', 'juara', 'baru']","['kebisingan', 'oknum', 'kali', 'yang', 'panas', 'dan', 'iri', 'itu', 'sonic', 'saja', 'malah', 'anteng', 'pas', 'ada', 'juara', 'baru']",Non-Toxic
Bg ler tolong bg ler😢😅,Bg ler tolong bg ler,bg ler tolong bg ler,"['bg', 'ler', 'tolong', 'bg', 'ler']","['bg', 'ler', 'tolong', 'bg', 'ler']",Non-Toxic
​ @apelesapeles2390  udh bg gk ush hujat lagi karena mereka jadi perwakilan Indonesia di msc x ewc😌,udh bg gk ush hujat lagi karena mereka jadi perwakilan Indonesia di msc x ewc,udh bg gk ush hujat lagi karena mereka jadi perwakilan indonesia di msc x ewc,"['udh', 'bg', 'gk', 'ush', 'hujat', 'lagi', 'karena', 'mereka', 'jadi', 'perwakilan', 'indonesia', 'di', 'msc', 'x', 'ewc']","['sudah', 'bg', 'tidak', 'ush', 'hujat', 'lagi', 'karena', 'mereka', 'jadi', 'perwakilan', 'indonesia', 'di', 'msc', 'x', 'ewc']",Non-Toxic
4 1,,,[],[],Non-Toxic
Jangan biarkan jari coach yeh penuh😂😂,Jangan biarkan jari coach yeh penuh,jangan biarkan jari coach yeh penuh,"['jangan', 'biarkan', 'jari', 'coach', 'yeh', 'penuh']","['jangan', 'biarkan', 'jari', 'coach', 'yeh', 'penuh']",Non-Toxic
Aowkwkwok katanya jago tp dibantai,Aowkwkwok katanya jago tp dibantai,aowkwkwok katanya jago tp dibantai,"['aowkwkwok', 'katanya', 'jago', 'tp', 'dibantai']","['aowkwkwok', 'katanya', 'jago', 'tapi', 'dibantai']",Non-Toxic
Kejeniusan  hertod,Kejeniusan hertod,kejeniusan hertod,"['kejeniusan', 'hertod']","['kejeniusan', 'hertod']",Non-Toxic
Onic buang Skyler pilih klera malah kalah.....,Onic buang Skyler pilih klera malah kalah,onic buang skyler pilih klera malah kalah,"['onic', 'buang', 'skyler', 'pilih', 'klera', 'malah', 'kalah']","['onic', 'buang', 'skyler', 'pilih', 'klera', 'malah', 'kalah']",Non-Toxic
Menyala  btr🔥🔥🔥🔥🔥,Menyala btr,menyala btr,"['menyala', 'btr']","['menyala', 'btr']",Non-Toxic
Thanks kevin kicau mania 😅,Thanks kevin kicau mania,thanks kevin kicau mania,"['thanks', 'kevin', 'kicau', 'mania']","['thanks', 'kevin', 'kicau', 'mania']",Non-Toxic
"Jujur Gw Benci Liga Tani, Akhirnya ada yg Mecahin juga",Jujur Gw Benci Liga Tani Akhirnya ada yg Mecahin juga,jujur gw benci liga tani akhirnya ada yg mecahin juga,"['jujur', 'gw', 'benci', 'liga', 'tani', 'akhirnya', 'ada', 'yg', 'mecahin', 'juga']","['jujur', 'gue', 'benci', 'liga', 'tani', 'akhirnya', 'ada', 'yang', 'mecahin', 'juga']",Non-Toxic
"MPL paling plot twist baru gk sih?
BTR telah menyelamatkan dunia dari KEBISINGAN ygy
Jangan lupa Support BTR dan ONIC di EWC nanti, #Indopride #BTRWin #GoOnic",MPL paling plot twist baru gk sih BTR telah menyelamatkan dunia dari KEBISINGAN ygy Jangan lupa Support BTR dan ONIC di EWC nanti,mpl paling plot twist baru gk sih btr telah menyelamatkan dunia dari kebisingan ygy jangan lupa support btr dan onic di ewc nanti,"['mpl', 'paling', 'plot', 'twist', 'baru', 'gk', 'sih', 'btr', 'telah', 'menyelamatkan', 'dunia', 'dari', 'kebisingan', 'ygy', 'jangan', 'lupa', 'support', 'btr', 'dan', 'onic', 'di', 'ewc', 'nanti']","['mpl', 'paling', 'plot', 'twist', 'baru', 'tidak', 'sih', 'btr', 'telah', 'menyelamatkan', 'dunia', 'dari', 'kebisingan', 'ygy', 'jangan', 'lupa', 'support', 'btr', 'dan', 'onic', 'di', 'ewc', 'nanti']",Non-Toxic
Congratulations hertot🎉🎉🎉(walaupun nyesek onic harus kalah 🥲),Congratulations hertotwalaupun nyesek onic harus kalah,congratulations hertotwalaupun nyesek onic harus kalah,"['congratulations', 'hertotwalaupun', 'nyesek', 'onic', 'harus', 'kalah']","['congratulations', 'hertotwalaupun', 'nyesek', 'onic', 'harus', 'kalah']",Non-Toxic
Kb benar sekor ya 4 1,Kb benar sekor ya,kb benar sekor ya,"['kb', 'benar', 'sekor', 'ya']","['kb', 'benar', 'sekor', 'ya']",Non-Toxic
Mantap🎉,Mantap,mantap,['mantap'],['mantap'],Non-Toxic
"Kan aq dah ckp BTR mesti champion , Salam dari Malaysia , btr Salah 1 team bakal mencabar di msc ..",Kan aq dah ckp BTR mesti champion Salam dari Malaysia btr Salah team bakal mencabar di msc,kan aq dah ckp btr mesti champion salam dari malaysia btr salah team bakal mencabar di msc,"['kan', 'aq', 'dah', 'ckp', 'btr', 'mesti', 'champion', 'salam', 'dari', 'malaysia', 'btr', 'salah', 'team', 'bakal', 'mencabar', 'di', 'msc']","['kan', 'aku', 'sudah', 'ckp', 'btr', 'mesti', 'champion', 'salam', 'dari', 'malaysia', 'btr', 'salah', 'team', 'bakal', 'mencabar', 'di', 'msc']",Non-Toxic
"Mengapa ya ketika nonton mpl indo selalu bikin gregetan. 
Mungkin karena Sudan nonton MPL PH sehingga keliatan bgt bedanya. MPL indo sangat sering tidak mainin objektifnya baik dalam kondisi tertekan atau di tekan, trus jika war tidak tau targeting padahal musuh utamakan cuma 3 (mid, God & jungler), terus males bgt recal dan menganggap enteng HP yang sudah low padahal turun satu bar aj itu bisa pengaruh bgt sehingga gampang bgt ke pick of.
Saya rasa jika cara berpikirnya masih seperti seperti ini aj, ya indo gak akan bisa juara di EWC",Mengapa ya ketika nonton mpl indo selalu bikin gregetan Mungkin karena Sudan nonton MPL PH sehingga keliatan bgt bedanya MPL indo sangat sering tidak mainin objektifnya baik dalam kondisi tertekan atau di tekan trus jika war tidak tau targeting padahal musuh utamakan cuma mid God jungler terus males bgt recal dan menganggap enteng HP yang sudah low padahal turun satu bar aj itu bisa pengaruh bgt sehingga gampang bgt ke pick of Saya rasa jika cara berpikirnya masih seperti seperti ini aj ya indo gak akan bisa juara di EWC,mengapa ya ketika nonton mpl indo selalu bikin gregetan mungkin karena sudan nonton mpl ph sehingga keliatan bgt bedanya mpl indo sangat sering tidak mainin objektifnya baik dalam kondisi tertekan atau di tekan trus jika war tidak tau targeting padahal musuh utamakan cuma mid god jungler terus males bgt recal dan menganggap enteng hp yang sudah low padahal turun satu bar aj itu bisa pengaruh bgt sehingga gampang bgt ke pick of saya rasa jika cara berpikirnya masih seperti seperti ini aj ya indo gak akan bisa juara di ewc,"['mengapa', 'ya', 'ketika', 'nonton', 'mpl', 'indo', 'selalu', 'bikin', 'gregetan', 'mungkin', 'karena', 'sudan', 'nonton', 'mpl', 'ph', 'sehingga', 'keliatan', 'bgt', 'bedanya', 'mpl', 'indo', 'sangat', 'sering', 'tidak', 'mainin', 'objektifnya', 'baik', 'dalam', 'kondisi', 'tertekan', 'atau', 'di', 'tekan', 'trus', 'jika', 'war', 'tidak', 'tau', 'targeting', 'padahal', 'musuh', 'utamakan', 'cuma', 'mid', 'god', 'jungler', 'terus', 'males', 'bgt', 'recal', 'dan', 'menganggap', 'enteng', 'hp', 'yang', 'sudah', 'low', 'padahal', 'turun', 'satu', 'bar', 'aj', 'itu', 'bisa', 'pengaruh', 'bgt', 'sehingga', 'gampang', 'bgt', 'ke', 'pick', 'of', 'saya', 'rasa', 'jika', 'cara', 'berpikirnya', 'masih', 'seperti', 'seperti', 'ini', 'aj', 'ya', 'indo', 'gak', 'akan', 'bisa', 'juara', 'di', 'ewc']","['mengapa', 'ya', 'ketika', 'nonton', 'mpl', 'indo', 'selalu', 'bikin', 'gregetan', 'mungkin', 'karena', 'sudan', 'nonton', 'mpl', 'ph', 'sehingga', 'keliatan', 'banget', 'bedanya', 'mpl', 'indo', 'sangat', 'sering', 'tidak', 'mainin', 'objektifnya', 'baik', 'dalam', 'kondisi', 'tertekan', 'atau', 'di', 'tekan', 'trus', 'jika', 'war', 'tidak', 'tau', 'targeting', 'padahal', 'musuh', 'utamakan', 'cuma', 'mid', 'god', 'jungler', 'terus', 'males', 'banget', 'recal', 'dan', 'menganggap', 'enteng', 'hp', 'yang', 'sudah', 'low', 'padahal', 'turun', 'satu', 'bar', 'saja', 'itu', 'bisa', 'pengaruh', 'banget', 'sehingga', 'gampang', 'banget', 'ke', 'pick', 'of', 'saya', 'rasa', 'jika', 'cara', 'berpikirnya', 'masih', 'seperti', 'seperti', 'ini', 'saja', 'ya', 'indo', 'tidak', 'akan', 'bisa', 'juara', 'di', 'ewc']",Non-Toxic
trnyata selama ini onic digendong queen awwah,trnyata selama ini onic digendong queen awwah,trnyata selama ini onic digendong queen awwah,"['trnyata', 'selama', 'ini', 'onic', 'digendong', 'queen', 'awwah']","['trnyata', 'selama', 'ini', 'onic', 'digendong', 'queen', 'awwah']",Non-Toxic
Ga nyangka BTR jir❤,Ga nyangka BTR jir,ga nyangka btr jir,"['ga', 'nyangka', 'btr', 'jir']","['tidak', 'nyangka', 'btr', 'jir']",Non-Toxic
"Hertod sekalinya masuk langsung juara, mana patahin liga tani onic lagi",Hertod sekalinya masuk langsung juara mana patahin liga tani onic lagi,hertod sekalinya masuk langsung juara mana patahin liga tani onic lagi,"['hertod', 'sekalinya', 'masuk', 'langsung', 'juara', 'mana', 'patahin', 'liga', 'tani', 'onic', 'lagi']","['hertod', 'sekalinya', 'masuk', 'langsung', 'juara', 'mana', 'patahin', 'liga', 'tani', 'onic', 'lagi']",Non-Toxic
LUKE menangis 😢,LUKE menangis,luke menangis,"['luke', 'menangis']","['luke', 'menangis']",Non-Toxic
Diatas xepher masih ada hertod 🥶🥶,Diatas xepher masih ada hertod,diatas xepher masih ada hertod,"['diatas', 'xepher', 'masih', 'ada', 'hertod']","['diatas', 'xepher', 'masih', 'ada', 'hertod']",Non-Toxic
Gg Cok nael😂,Gg Cok nael,gg cok nael,"['gg', 'cok', 'nael']","['gg', 'cok', 'nael']",Non-Toxic
Beda banget kalo onic yg juara analisa match ini kagak langsung nutup doang nampak kali tim baru digituin Ama mpl,Beda banget kalo onic yg juara analisa match ini kagak langsung nutup doang nampak kali tim baru digituin Ama mpl,beda banget kalo onic yg juara analisa match ini kagak langsung nutup doang nampak kali tim baru digituin ama mpl,"['beda', 'banget', 'kalo', 'onic', 'yg', 'juara', 'analisa', 'match', 'ini', 'kagak', 'langsung', 'nutup', 'doang', 'nampak', 'kali', 'tim', 'baru', 'digituin', 'ama', 'mpl']","['beda', 'banget', 'kalau', 'onic', 'yang', 'juara', 'analisa', 'match', 'ini', 'kagak', 'langsung', 'nutup', 'doang', 'nampak', 'kali', 'tim', 'baru', 'digituin', 'ama', 'mpl']",Non-Toxic
"Akhirnya MPL ID ga disebut liga Tani lagi, seterusnya ajaa si begituu yakali woii yg menang cuma tim² begituan doang bosen anjirr😂😂😂 congratulations BTR dan para pendukung BTRlovers berbahagialah wkwkw",Akhirnya MPL ID ga disebut liga Tani lagi seterusnya ajaa si begituu yakali woii yg menang cuma tim begituan doang bosen anjirr congratulations BTR dan para pendukung BTRlovers berbahagialah wkwkw,akhirnya mpl id ga disebut liga tani lagi seterusnya ajaa si begituu yakali woii yg menang cuma tim begituan doang bosen anjirr congratulations btr dan para pendukung btrlovers berbahagialah wkwkw,"['akhirnya', 'mpl', 'id', 'ga', 'disebut', 'liga', 'tani', 'lagi', 'seterusnya', 'ajaa', 'si', 'begituu', 'yakali', 'woii', 'yg', 'menang', 'cuma', 'tim', 'begituan', 'doang', 'bosen', 'anjirr', 'congratulations', 'btr', 'dan', 'para', 'pendukung', 'btrlovers', 'berbahagialah', 'wkwkw']","['akhirnya', 'mpl', 'id', 'tidak', 'disebut', 'liga', 'tani', 'lagi', 'seterusnya', 'ajaa', 'si', 'begituu', 'yakali', 'woii', 'yang', 'menang', 'cuma', 'tim', 'begituan', 'doang', 'bosen', 'anjirr', 'congratulations', 'btr', 'dan', 'para', 'pendukung', 'btrlovers', 'berbahagialah', 'wkwkw']",Non-Toxic
"Ttp aja liga tani , piala onic ada 8",Ttp aja liga tani piala onic ada,ttp aja liga tani piala onic ada,"['ttp', 'aja', 'liga', 'tani', 'piala', 'onic', 'ada']","['ttp', 'saja', 'liga', 'tani', 'piala', 'onic', 'ada']",Non-Toxic
"​​ @clomedy_rill ga nanya Sonic stress, bodo amat mau piala lu 8 ke berapa ke ga peduli , kalah mah kalah ajaa bree😂😂 bahagianya guee ada juara baru",ga nanya Sonic stress bodo amat mau piala lu ke berapa ke ga peduli kalah mah kalah ajaa bree bahagianya guee ada juara baru,ga nanya sonic stress bodo amat mau piala lu ke berapa ke ga peduli kalah mah kalah ajaa bree bahagianya guee ada juara baru,"['ga', 'nanya', 'sonic', 'stress', 'bodo', 'amat', 'mau', 'piala', 'lu', 'ke', 'berapa', 'ke', 'ga', 'peduli', 'kalah', 'mah', 'kalah', 'ajaa', 'bree', 'bahagianya', 'guee', 'ada', 'juara', 'baru']","['tidak', 'nanya', 'sonic', 'stress', 'bodo', 'amat', 'mau', 'piala', 'lu', 'ke', 'berapa', 'ke', 'tidak', 'peduli', 'kalah', 'mah', 'kalah', 'ajaa', 'bree', 'bahagianya', 'gue', 'ada', 'juara', 'baru']",Non-Toxic
kapan bang ngomongnya??,kapan bang ngomongnya,kapan bang ngomongnya,"['kapan', 'bang', 'ngomongnya']","['kapan', 'bang', 'ngomongnya']",Non-Toxic
?,,,[],[],Non-Toxic
Sanz dan Keyra kaga bisa tidur 😂😂😂😂😂😂 terutama yeb... Masuk onic lagi disaat onic udh masuk playoffs.. Berharap dapat  koleksi cincin dadakan 😫😫😁🤣🤣🤣🤣.  Eh taunya zonm 😂😂😂,Sanz dan Keyra kaga bisa tidur terutama yeb Masuk onic lagi disaat onic udh masuk playoffs Berharap dapat koleksi cincin dadakan Eh taunya zonm,sanz dan keyra kaga bisa tidur terutama yeb masuk onic lagi disaat onic udh masuk playoffs berharap dapat koleksi cincin dadakan eh taunya zonm,"['sanz', 'dan', 'keyra', 'kaga', 'bisa', 'tidur', 'terutama', 'yeb', 'masuk', 'onic', 'lagi', 'disaat', 'onic', 'udh', 'masuk', 'playoffs', 'berharap', 'dapat', 'koleksi', 'cincin', 'dadakan', 'eh', 'taunya', 'zonm']","['sanz', 'dan', 'keyra', 'kaga', 'bisa', 'tidur', 'terutama', 'yeb', 'masuk', 'onic', 'lagi', 'disaat', 'onic', 'sudah', 'masuk', 'playoffs', 'berharap', 'dapat', 'koleksi', 'cincin', 'dadakan', 'eh', 'taunya', 'zonm']",Non-Toxic
